2	ss	73.219	23964.727447000005	ga	12.398	32954.6620281	cfps	0.002	14391.6160332	cfpsst	0.019	14391.616033200002	
3	ss	86.852	51929.80079190001	ga	12.461	52196.5853239	cfps	0.001	10055.7166442	cfpsst	0.008	13171.318729700002	
4	ss	86.949	58702.7374015	ga	12.428	57894.3516553	cfps	0.001	10281.768216499999	cfpsst	0.013	15549.245021200002	
5	ss	89.919	85844.4693657	ga	12.291	65491.86884260001	cfps	0.002	6753.014737400001	cfpsst	0.019	33303.9691248	
6	ss	94.808	109426.61375280001	ga	12.718	73346.1847334	cfps	0.001	10901.6935332	cfpsst	0.009	15271.308927100003	
7	ss	95.084	89157.09224259999	ga	12.603	83002.48391470002	cfps	0.001	12893.8951997	cfpsst	0.018	29763.9361178	
8	ss	100.304	116117.57510440002	ga	12.088	111441.7148924	cfps	0.0	19323.121198899997	cfpsst	0.074	28785.4767642	
9	ss	96.073	121670.13974409999	ga	12.755	106929.37979400004	cfps	0.0	20365.7154714	cfpsst	0.025	33046.7840502	
