0	0	152216.7438999999	152135.8032999999	152181.4857999999	152216.7438999999	152211.44749999992	152165.76499999993	152181.4857999999	152211.44749999992	152211.44749999992	152211.44749999992	
0	10	152135.8032999999	152216.7438999999	152211.44749999992	152216.7438999999	152216.7438999999	152135.8032999999	152211.44749999992	152211.44749999992	152216.7438999999	152181.4857999999	
0	20	152135.8032999999	152211.44749999992	152165.76499999993	152216.7438999999	152211.44749999992	152216.7438999999	152181.4857999999	152211.44749999992	152165.76499999993	152181.4857999999	
0	30	152483.83600000004	152521.2607	152416.42720000003	152544.19360000003	152387.1324	152422.3905	152619.84360000002	152371.79040000003	152451.73170000003	152440.3201	
0	40	149962.90410000004	149954.17180000004	150079.50750000004	150034.49190000005	149954.17180000004	150192.76550000004	149954.17180000004	149954.17180000004	149962.90410000004	149954.17180000004	
0	50	149993.24460000003	150079.50750000004	149954.17180000004	150007.91970000006	149999.18740000005	150034.49190000005	150007.91970000006	150007.91970000006	150053.04200000004	149954.17180000004	
0	60	150733.03140000007	150660.91400000005	150535.57830000005	150580.59390000007	150580.59390000007	150580.59390000007	150580.59390000007	150733.03140000007	150565.91880000007	150580.59390000007	
0	70	150489.15970000005	150469.32070000007	150675.46630000006	150557.68940000006	150550.40250000005	150514.33630000005	151260.56580000007	150539.13930000004	150458.81920000006	150489.15970000005	
0	80	150550.60130000007	150356.26150000008	150439.14490000007	150494.71560000008	151122.66390000007	150528.62240000008	150457.98200000008	151176.02520000006	150419.29420000006	150508.77170000007	
0	90	148101.03110000008	148444.9089000001	148152.9884000001	148191.85270000008	148028.64920000007	148102.94510000007	148111.53260000006	148240.82930000007	148091.68190000008	148018.1477000001	
0	100	149491.32330000008	149553.59430000006	149562.94350000005	149633.15820000006	149490.56160000007	149562.94350000005	149769.0209000001	149709.04740000007	149704.97680000006	149633.15820000006	
0	110	149704.54410000006	149480.06010000006	149480.06010000006	149490.56160000007	149653.76510000008	149499.71900000007	149853.36250000008	149703.89400000006	149553.59430000006	149592.28210000007	
0	120	149416.3428000001	149626.1017000001	149539.0663000001	149597.8317000001	149579.6884000001	149580.6986000001	149416.3428000001	149499.2262000001	149568.49310000008	149570.2026000001	
0	130	149592.81260000006	149535.89780000006	149685.48480000006	149535.89780000006	149595.81550000008	149522.2813000001	149537.05010000008	149665.58510000008	149453.01440000007	150374.8629000001	
